# water and pfoah on sio2 slab

7124 atoms
6    atom types

Masses

1 1.0078       ! H of water
2 15.9994      ! O of water
3 12.011       ! C of pfoa
4 18.998403    ! F of pfoa
5 15.9994      ! O of pfoa
6 1.0078       ! H of pfoa

Atoms

6662   1      0      20.43   32.587  28.444 
6663   2      0      20.778  33.52   28.364 
6664   1      0      2.401   35.452  10.259 
6665   1      0      0.912   36.072  10.0   
6666   2      0      1.428   35.234  10.174 
6667   1      0      21.199  5.53    27.648 
6668   1      0      22.317  6.719   27.705 
6669   2      0      22.178  5.729   27.697 
6670   1      0      32.788  11.297  13.902 
6671   1      0      32.634  10.081  12.823 
6672   2      0      33.183  10.437  13.578 
6673   1      0      29.15   19.88   16.271 
6674   1      0      28.239  21.207  15.993 
6675   2      0      29.169  20.84   15.989 
6676   1      0      36.668  1.319   33.185 
6677   1      0      37.776  0.175   32.823 
6678   2      0      36.805  0.349   32.982 
6679   1      0      35.582  27.154  16.222 
6680   1      0      36.737  27.963  17.045 
6681   2      0      35.962  28.057  16.421 
6682   1      0      27.12   0.452   39.657 
6683   1      0      28.128  1.736   39.616 
6684   2      0      27.564  1.16    40.207 
6685   1      0      22.843  3.503   11.909 
6686   1      0      24.101  2.512   12.228 
6687   2      0      23.147  2.716   12.446 
6688   1      0      3.024   9.842   15.45  
6689   1      0      4.445   10.601  15.719 
6690   2      0      4.014   9.793   15.317 
6691   1      0      0.452   1.497   47.05  
6692   1      0      2.082   1.453   46.967 
6693   2      0      1.242   0.937   46.801 
6694   1      0      10.883  26.828  40.273 
6695   1      0      9.456   27.26   40.941 
6696   2      0      10.203  27.558  40.346 
6697   1      0      11.616  35.755  24.709 
6698   1      0      12.558  36.969  25.264 
6699   2      0      12.513  36.192  24.636 
6700   1      0      15.029  35.685  25.827 
6701   1      0      15.553  36.401  27.197 
6702   2      0      15.155  36.56   26.295 
6703   1      0      34.819  8.769   14.208 
6704   1      0      33.314  8.165   14.402 
6705   2      0      34.267  7.934   14.21  
6706   1      0      3.026   29.447  35.9   
6707   1      0      4.464   28.675  35.943 
6708   2      0      4.018   29.569  35.931 
6709   1      0      14.818  18.008  10.895 
6710   1      0      16.217  18.729  10.46  
6711   2      0      15.532  18.051  10.196 
6712   1      0      34.835  15.631  28.328 
6713   1      0      35.7    15.944  26.979 
6714   2      0      34.813  15.644  27.328 
6715   1      0      31.315  40.035  47.389 
6716   1      0      30.458  39.79   48.758 
6717   2      0      30.405  39.856  47.762 
6718   1      0      3.212   16.25   28.292 
6719   1      0      2.848   16.884  29.752 
6720   2      0      2.591   16.858  28.787 
6721   1      0      1.428   4.918   43.356 
6722   1      0      -0.0    5.12    44.123 
6723   2      0      0.949   4.824   44.229 
6724   1      0      14.98   2.991   24.163 
6725   1      0      13.578  3.737   24.542 
6726   2      0      14.087  2.878   24.597 
6727   1      0      4.779   0.398   11.38  
6728   1      0      3.196   -0.0    11.367 
6729   2      0      4.128   -0.36   11.337 
6730   1      0      30.146  38.671  22.838 
6731   1      0      31.292  39.828  22.718 
6732   2      0      31.128  38.843  22.757 
6733   1      0      36.104  27.226  13.856 
6734   1      0      36.486  25.713  14.338 
6735   2      0      36.677  26.429  13.667 
6736   1      0      35.922  34.848  26.609 
6737   1      0      37.346  34.195  27.07  
6738   2      0      36.853  34.628  26.316 
6739   1      0      20.84   37.539  23.523 
6740   1      0      20.793  35.969  23.078 
6741   2      0      21.286  36.832  22.974 
6742   1      0      38.511  38.41   43.413 
6743   1      0      39.328  36.998  43.343 
6744   2      0      38.42   37.415  43.352 
6745   1      0      33.594  30.377  34.685 
6746   1      0      33.302  29.332  35.906 
6747   2      0      33.772  29.456  35.032 
6748   1      0      11.465  12.578  36.199 
6749   1      0      10.285  11.702  35.488 
6750   2      0      10.845  11.802  36.31  
6751   1      0      24.876  43.243  30.626 
6752   1      0      25.873  41.968  30.409 
6753   2      0      25.769  42.954  30.282 
6754   1      0      28.665  38.109  38.781 
6755   1      0      28.331  38.053  40.379 
6756   2      0      28.745  37.56   39.614 
6757   1      0      37.793  16.599  19.343 
6758   1      0      38.043  14.986  19.396 
6759   2      0      37.485  15.713  18.997 
6760   1      0      24.836  34.75   21.761 
6761   1      0      23.611  35.772  22.107 
6762   2      0      23.952  35.101  21.45  
6763   1      0      38.577  23.125  18.715 
6764   1      0      39.328  24.512  18.29  
6765   2      0      39.461  23.59   18.651 
6766   1      0      24.772  31.011  21.495 
6767   1      0      25.973  29.904  21.483 
6768   2      0      25.76   30.877  21.408 
6769   1      0      33.205  17.966  29.995 
6770   1      0      33.318  17.787  28.376 
6771   2      0      32.94   17.398  29.216 
6772   1      0      6.598   12.277  41.029 
6773   1      0      7.507   11.126  41.746 
6774   2      0      6.602   11.341  41.381 
6775   1      0      37.105  26.205  33.14  
6776   1      0      36.269  26.926  31.937 
6777   2      0      36.578  26.05   32.304 
6778   1      0      7.657   23.287  47.184 
6779   1      0      9.13    23.403  47.88  
6780   2      0      8.208   23.029  47.978 
6781   1      0      18.427  24.485  41.792 
6782   1      0      18.167  23.183  42.742 
6783   2      0      17.732  23.864  42.155 
6784   1      0      21.274  39.904  23.246 
6785   1      0      20.423  40.675  22.085 
6786   2      0      20.975  39.868  22.292 
6787   1      0      24.97   13.59   19.543 
6788   1      0      24.069  14.24   18.346 
6789   2      0      24.048  13.871  19.275 
6790   1      0      39.328  25.915  29.43  
6791   1      0      39.329  24.891  28.158 
6792   2      0      39.07   25.805  28.47  
6793   1      0      15.274  41.732  24.13  
6794   1      0      14.505  43.169  24.233 
6795   2      0      14.434  42.227  23.907 
6796   1      0      32.425  24.91   45.96  
6797   1      0      31.999  26.0    47.099 
6798   2      0      31.656  25.373  46.401 
6799   1      0      21.013  34.996  42.462 
6800   1      0      22.197  33.871  42.451 
6801   2      0      21.218  34.026  42.325 
6802   1      0      39.328  35.638  36.29  
6803   1      0      38.1    34.661  36.742 
6804   2      0      39.093  34.767  36.723 
6805   1      0      17.531  14.416  45.721 
6806   1      0      16.345  15.442  45.264 
6807   2      0      17.332  15.282  45.261 
6808   1      0      15.165  31.313  28.722 
6809   1      0      13.962  32.351  29.098 
6810   2      0      14.508  31.581  29.427 
6811   1      0      4.752   40.089  48.073 
6812   1      0      3.225   39.553  48.286 
6813   2      0      4.152   39.291  48.021 
6814   1      0      23.751  20.423  43.46  
6815   1      0      24.331  21.727  42.665 
6816   2      0      24.469  20.754  42.846 
6817   1      0      37.852  6.622   49.2   
6818   1      0      38.316  5.408   48.211 
6819   2      0      37.897  6.315   48.249 
6820   1      0      30.785  42.505  20.639 
6821   1      0      30.806  40.873  20.59  
6822   2      0      31.372  41.695  20.646 
6823   1      0      13.886  19.72   36.963 
6824   1      0      14.047  20.033  38.558 
6825   2      0      13.405  20.005  37.792 
6826   1      0      22.708  17.132  30.8   
6827   1      0      22.755  18.682  30.289 
6828   2      0      22.831  18.083  31.085 
6829   1      0      9.91    17.777  14.918 
6830   1      0      11.512  17.809  14.602 
6831   2      0      10.688  17.245  14.582 
6832   1      0      0.316   20.348  48.673 
6833   1      0      0.809   20.251  47.119 
6834   2      0      0.509   20.872  47.843 
6835   1      0      21.962  36.422  44.774 
6836   1      0      22.801  35.054  44.474 
6837   2      0      22.698  36.018  44.23  
6838   1      0      23.73   3.029   39.058 
6839   1      0      23.454  4.638   39.032 
6840   2      0      23.023  3.737   39.059 
6841   1      0      -0.001  23.858  34.23  
6842   1      0      -0.0    22.56   35.222 
6843   2      0      -0.53   23.347  34.909 
6844   1      0      15.18   14.798  25.158 
6845   1      0      13.994  13.693  25.354 
6846   2      0      14.331  14.434  24.774 
6847   1      0      17.405  16.533  32.335 
6848   1      0      17.17   18.149  32.335 
6849   2      0      16.716  17.258  32.335 
6850   1      0      23.196  8.093   29.968 
6851   1      0      23.362  8.128   31.592 
6852   2      0      23.006  8.619   30.797 
6853   1      0      27.521  34.85   42.016 
6854   1      0      26.986  33.309  42.084 
6855   2      0      27.796  33.893  42.109 
6856   1      0      14.243  -0.0    40.614 
6857   1      0      15.436  0.29    41.691 
6858   2      0      14.504  0.53    41.421 
6859   1      0      20.19   35.936  28.428 
6860   1      0      18.619  36.155  28.818 
6861   2      0      19.247  35.732  28.166 
6862   1      0      6.694   39.295  27.226 
6863   1      0      7.512   37.892  27.052 
6864   2      0      7.596   38.865  27.267 
6865   3      0      35.904  25.961  22.719 
6866   3      0      34.838  24.991  23.159 
6867   5      0      36.659  26.6    23.639 
6868   4      0      34.806  24.962  24.544 
6869   3      0      35.114  23.568  22.613 
6870   4      0      33.614  25.451  22.701 
6871   3      0      34.04   22.538  23.062 
6872   4      0      36.36   23.161  23.064 
6873   4      0      35.142  23.62   21.228 
6874   4      0      34.016  22.49   24.447 
6875   3      0      34.319  21.109  22.513 
6876   4      0      32.799  22.96   22.613 
6877   3      0      33.247  20.077  22.963 
6878   4      0      35.562  20.69   22.96  
6879   4      0      34.343  21.157  21.127 
6880   4      0      33.222  20.025  24.346 
6881   3      0      33.528  18.653  22.412 
6882   4      0      32.003  20.493  22.514 
6883   3      0      32.47   17.626  22.853 
6884   4      0      34.764  18.215  22.858 
6885   4      0      33.545  18.682  21.027 
6886   4      0      32.437  17.519  24.232 
6887   4      0      32.787  16.386  22.326 
6888   4      0      31.215  17.988  22.396 
6889   6      0      37.346  27.23   23.379 
6890   5      0      36.081  26.183  21.53  
6891   3      0      7.776   42.099  31.881 
6892   3      0      6.86    40.984  31.446 
6893   5      0      7.661   42.624  33.121 
6894   4      0      5.974   40.708  32.475 
6895   3      0      7.662   39.706  31.09  
6896   4      0      6.138   41.418  30.347 
6897   3      0      6.745   38.53   30.653 
6898   4      0      8.396   39.328  32.204 
6899   4      0      8.542   40.004  30.062 
6900   4      0      5.867   38.237  31.684 
6901   3      0      7.551   37.248  30.296 
6902   4      0      6.01    38.924  29.546 
6903   3      0      6.635   36.07   29.859 
6904   4      0      8.288   36.858  31.403 
6905   4      0      8.429   37.541  29.264 
6906   4      0      5.758   35.773  30.889 
6907   3      0      7.442   34.793  29.503 
6908   4      0      5.898   36.458  28.751 
6909   3      0      6.542   33.622  29.069 
6910   4      0      8.178   34.383  30.603 
6911   4      0      8.318   35.067  28.465 
6912   4      0      5.672   33.272  30.086 
6913   4      0      7.33    32.525  28.77  
6914   4      0      5.812   33.958  27.943 
6915   6      0      8.236   43.343  33.42  
6916   5      0      8.617   42.54   31.111 
6917   3      0      18.71   7.591   29.259 
6918   3      0      17.747  8.337   30.147 
6919   5      0      19.541  8.272   28.44  
6920   4      0      17.883  9.695   29.91  
6921   3      0      18.016  8.037   31.643 
6922   4      0      16.459  7.958   29.807 
6923   3      0      17.05   8.804   32.588 
6924   4      0      19.325  8.397   31.931 
6925   4      0      17.876  6.675   31.857 
6926   4      0      17.194  10.166  32.369 
6927   3      0      17.322  8.503   34.09  
6928   4      0      15.747  8.445   32.284 
6929   3      0      16.357  9.271   35.037 
6930   4      0      18.627  8.861   34.391 
6931   4      0      17.178  7.142   34.309 
6932   4      0      16.501  10.632  34.822 
6933   3      0      16.631  8.968   36.534 
6934   4      0      15.052  8.913   34.738 
6935   3      0      15.679  9.724   37.478 
6936   4      0      17.93   9.329   36.855 
6937   4      0      16.481  7.611   36.772 
6938   4      0      15.817  11.091  37.318 
6939   4      0      15.984  9.404   38.789 
6940   4      0      14.364  9.369   37.234 
6941   6      0      20.164  7.813   27.859 
6942   5      0      18.733  6.368   29.267 
6943   3      0      21.428  29.251  19.09  
6944   3      0      20.704  28.428  20.124 
6945   5      0      22.779  29.28   19.073 
6946   4      0      21.639  27.834  20.956 
6947   3      0      19.827  27.337  19.46  
6948   4      0      19.917  29.278  20.883 
6949   3      0      19.078  26.459  20.501 
6950   4      0      20.648  26.532  18.683 
6951   4      0      18.901  27.951  18.633 
6952   4      0      20.009  25.847  21.326 
6953   3      0      18.199  25.363  19.832 
6954   4      0      18.271  27.275  21.277 
6955   3      0      17.45   24.483  20.873 
6956   4      0      19.008  24.549  19.055 
6957   4      0      17.267  25.974  19.008 
6958   4      0      18.379  23.868  21.697 
6959   3      0      16.573  23.391  20.203 
6960   4      0      16.639  25.294  21.651 
6961   3      0      15.828  22.515  21.226 
6962   4      0      17.369  22.562  19.427 
6963   4      0      15.63   23.987  19.382 
6964   4      0      16.723  21.856  22.049 
6965   4      0      15.072  21.57   20.556 
6966   4      0      14.98   23.285  22.002 
6967   6      0      23.264  29.805  18.42  
6968   5      0      20.797  29.904  18.271 
6969   3      0      28.454  8.763   32.883 
